	title	authors	average_rating	isbn	isbn13	language_code	  num_pages	ratings_count	publication_date	publisher
1800	Never Let Me Go	Kazuo Ishiguro/Rosalyn Landor	3.82	1415916292	9781415916292.0	eng	10.0	323.0	4/12/2005	Books on Tape
1801	Homeric Moments: Clues to Delight in Reading the Odyssey and the Iliad	Eva Brann	4.3	0967967570	9780967967578.0	eng	326.0	118.0	9/1/2002	Paul Dry Books
1802	Paradoxes of Education in a Republic	Eva Brann	4.28	0226071367	9780226071367.0	eng	178.0	29.0	8/15/1989	University of Chicago Press
1803	The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings	Eva Brann	4.58	1589880080	9781589880085.0	eng	378.0	20.0	3/1/2004	Paul Dry Books
1804	Open Secrets / Inward Prospects: Reflections on World and Soul	Eva Brann	4.42	1589880196	9781589880191.0	eng	435.0	10.0	10/1/2004	Paul Dry Books
1805	Phaedo	Plato/Eva Brann/Peter Kalkavage/Eric Salem	4.04	0941051692	9780941051699.0	eng	118.0	94.0	9/1/1998	Focus
1806	Rocky Stories: Tales of Love  Hope  and Happiness at America's Most Famous Steps	Michael Vitez/Tom Gralish/Sylvester Stallone	4.16	1589880293	9781589880290.0	eng	144.0	31.0	11/1/2006	Paul Dry Books
1807	My Heart May Be Broken  but My Hair Still Looks Great (Domestic Equalizers #2)	Dixie Cash	3.88	0061134236	9780061134234.0	eng	336.0	1226.0	8/29/2006	William Morrow Paperbacks
1808	Since You're Leaving Anyway  Take Out the Trash (Domestic Equalizers #1)	Dixie Cash	3.81	0060595361	9780060595364.0	eng	384.0	1614.0	8/31/2004	Avon
1809	The Da Vinci Code (Robert Langdon  #2)	Dan Brown	3.84	0385504217	9780385504218.0	eng	522.0	2780.0	3/18/2003	Doubleday Publishing (NY)
1810	Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life	Sylvia Browne/Lindsay Harrison	3.98	0451206703	9780451206701.0	en-US	208.0	37.0	10/1/2002	NAL
1811	Mother God: The Feminine Principle to Our Creator	Sylvia Browne	4.05	1401903096	9781401903091.0	en-US	128.0	469.0	2/1/2004	Hay House
1812	Thanksgiving	Janet Evanovich	3.6	0060598808	9780060598808.0	eng	228.0	10637.0	10/31/2006	HarperTorch
1813	Plum Lovin' (Stephanie Plum  #12.5)	Janet Evanovich	3.72	0312306342	9780312306342.0	eng	164.0	47315.0	1/9/2007	St. Martin's Press
1814	Four to Score (Stephanie Plum  #4)	Janet Evanovich	4.17	0312966970	9780312966973.0	eng	313.0	117541.0	6/15/1999	St. Martin's Press
1815	Seven Up (Stephanie Plum  #7)	Janet Evanovich	4.16	0312980140	9780312980146.0	en-US	337.0	103618.0	6/17/2002	St. Martin's Press
1816	Hard Eight (Stephanie Plum  #8)	Janet Evanovich/Lorelei King	4.17	0312983867	9780312983864.0	eng	326.0	101730.0	6/16/2003	St. Martin's Press
1817	Motor Mouth (Alex Barnaby #2)	Janet Evanovich	3.68	0060584033	9780060584030.0	eng	312.0	22251.0	10/3/2006	HarperCollins
1818	A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments	David Foster Wallace	4.25	0316919896	9780316919890.0	eng	353.0	722.0	2/1/1997	Little  Brown
1819	Ivanhoe	Walter Scott/Graham Tulloch	3.75	0140436588	9780140436587.0	eng	541.0	73757.0	3/30/2000	Penguin Books /Penguin Classics
1820	Ivanhoe	Marianna Mayer/Walter Scott/John Rush	3.96	1587172488	9781587172489.0	en-US	56.0	178.0	10/7/2004	Chronicle Books
1821	Me and Jezebel: When Bette Davis Came for Dinner -- And Stayed ... And Stayed ... And Stayed ... And ...	Elizabeth L. Fuller	3.73	0425132641	9780425132647.0	eng	244.0	30.0	5/1/1992	Berkley
1822	George Washington and Benedict Arnold: A Tale of Two Patriots	Dave R. Palmer	4.27	1596980206	9781596980204.0	eng	424.0	242.0	8/1/2006	Regnery History
1823	His Excellency: George Washington	Joseph J. Ellis	3.92	1400032539	9781400032532.0	eng	320.0	32978.0	11/8/2005	Vintage
1824	George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom)	George Washington	4.08	155709103X	9781557091031.0	eng	30.0	835.0	8/1/1989	Applewood Books
1825	George Washington's Sacred Fire	Peter A. Lillback/Jerry Newcombe	4.18	0978605268	9780978605261.0	eng	1200.0	694.0	5/31/2011	Providence Forum Press
1826	Waverley	Walter Scott/Claire Lamont	3.43	0192836013	9780192836014.0	eng	463.0	69.0	8/20/1998	Oxford University Press
1827	The Antiquary	Walter Scott/Nicola J. Watson	3.83	0192831879	9780192831873.0	eng	528.0	354.0	5/23/2002	Oxford University Press
1828	Rob Roy	Walter Scott/Lockhart Bogle	3.7	0375760601	9780375760600.0	eng	576.0	26.0	7/9/2002	Modern Library
1829	Prozac Nation	Elizabeth Wurtzel	3.59	1573229628	9781573229623.0	eng	384.0	895.0	4/2/2002	Riverhead Books
1830	Girl  Interrupted: Screenplay based on the book	James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen	4.02	057120211X	9780571202119.0	eng	167.0	253.0	2/21/2000	Faber & Faber
1831	How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling	James N. Frey	3.86	0312010443	9780312010447.0	eng	192.0	2152.0	12/15/1987	St. Martin's Press
1832	Book of the Dead (Kay Scarpetta  #15)	Patricia Cornwell	3.65	0399153934	9780399153938.0	eng	511.0	23107.0	11/1/2007	Putnam Adult
1833	At Risk (Winston Garano  #1)	Patricia Cornwell	3.41	0399153624	9780399153624.0	eng	212.0	422.0	5/23/2006	G. P. Putnam's Sons
1834	Predator (Kay Scarpetta  #14)	Patricia Cornwell	3.68	0425210278	9780425210277.0	eng	453.0	23630.0	10/1/2006	Berkley Publishing Group
1835	Trace (Kay Scarpetta  #13)	Patricia Cornwell	3.78	0425204200	9780425204207.0	eng	401.0	25822.0	6/28/2005	Berkley
1836	Postmortem (Kay Scarpetta  #1)	Patricia Daniels Cornwell/Patricia Cornwell	4.02	0743477154	9780743477154.0	eng	342.0	193117.0	12/30/2003	Pocket Books
1837	Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3)	Patricia Cornwell	4.29	0765191121	9780765191120.0	en-US	822.0	476.0	10/1/1997	Smithmark Publishers
1838	From Potter's Field (Kay Scarpetta  #6)	Patricia Cornwell	4.04	0425204693	9780425204696.0	eng	383.0	46084.0	8/30/2005	Berkley Books
1839	The Body Farm (Kay Scarpetta  #5)	Patricia Cornwell	4.05	0425201449	9780425201442.0	eng	351.0	57415.0	12/28/2004	Berkley
1840	Trace (Kay Scarpetta  #13)	Patricia Cornwell/Carolyn McCormick	3.78	0143058320	9780143058328.0	en-US	11.0	46.0	8/4/2005	Penguin Audio
1841	Cause of Death (Kay Scarpetta  #7)	Patricia Cornwell/C.J. Critt	3.93	0425213382	9780425213384.0	eng	356.0	38823.0	1/2/2007	Berkley Books
1842	The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4)	Patricia Cornwell/Kate Burton	4.16	0060791217	9780060791216.0	eng	0.0	202.0	7/26/2005	HarperAudio
1843	At Risk (Winston Garano  #1)	Patricia Cornwell	3.41	0425214761	9780425214763.0	en-US	289.0	10084.0	4/3/2007	Berkley Books
1844	The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4)	Patricia Cornwell	4.16	074325581X	9780743255813.0	eng	672.0	30.0	11/11/2003	Scribner
1845	In the Dark of the Night	John Saul	3.88	034548701X	9780345487018.0	eng	324.0	4278.0	7/18/2006	Ballantine Books
1846	Perfect Nightmare	John Saul	3.89	0345467329	9780345467324.0	eng	384.0	3721.0	4/25/2006	Ballantine Books
1847	  said the shotgun to the head.	Saul Williams	4.22	0743470796	9780743470797.0	en-US	192.0	2762.0	9/1/2003	MTV Books
1848	Early Color	Saul Leiter/Martin Harrison	4.73	3865211399	9783865211392.0	eng	156.0	144.0	1/15/2006	Steidl
1849	Herzog	Saul Bellow/Philip Roth	3.78	0142437298	9780142437292.0	eng	371.0	16550.0	2/25/2003	Penguin Classics
1850	Midnight Voices	John Saul/Joe Blades	3.75	0449006530	9780449006535.0	eng	384.0	2756.0	3/4/2003	Ballantine Books
1851	The Manhattan Hunt Club	John Saul	3.98	0345490649	9780345490643.0	eng	384.0	4889.0	3/28/2006	Ballantine Books
1852	Shadows	John Saul	3.93	0553560271	9780553560275.0	eng	393.0	10824.0	5/1/1993	Bantam
1853	The Presence	John Saul	3.76	0449002411	9780449002414.0	eng	432.0	2699.0	4/29/1998	Ballantine Books
1854	Creature	John Saul	3.84	0553284118	9780553284119.0	eng	416.0	10047.0	1/1/1997	Bantam
1855	Asylum (Blackstone Chronicles  #6)	John Saul	4.1	0449227944	9780449227947.0	eng	97.0	932.0	6/3/1997	Fawcett
1856	Suffer the Children	John Saul	3.91	044018293X	9780440182931.0	en-US	378.0	28001.0	7/1/1989	Dell
1858	Big Bad Wolf	Linda Jones	3.8	0505521792	9780505521798.0	eng	359.0	123.0	2/27/1997	Love Spell
1859	Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour	Mark Leyner/Billy Goldberg	3.55	0307345971	9780307345974.0	eng	263.0	1166.0	8/1/2006	Three Rivers Press
1860	Four Blondes	Candace Bushnell	2.82	080213825X	9780802138255.0	eng	256.0	23409.0	6/8/2001	Grove Press
1861	Lipstick Jungle	Candace Bushnell	3.41	0786887079	9780786887071.0	eng	496.0	37514.0	8/8/2006	Hachette Books
1862	Lipstick Jungle	Candace Bushnell	3.41	0786893966	9780786893966.0	eng	532.0	422.0	4/1/2007	Hachette Books
1863	The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method	Allen Carr	4.3	1402718616	9781402718618.0	eng	224.0	3510.0	9/23/2004	Sterling
1864	Teach Your Child to Read in 100 Easy Lessons	Siegfried Engelmann/Phyllis Haddox/Elaine Bruner	4.17	0671631985	9780671631987.0	en-US	395.0	2207.0	6/15/1986	Touchstone
1865	It's Not Easy Being Green: And Other Things to Consider	Jim Henson/Cheryl Henson	4.2	1401302424	9781401302429.0	eng	197.0	1409.0	9/14/2005	Hyperion
1866	Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1)	Sherrilyn Kenyon/Jaid Black/Kresley Cole	4.13	1416510877	9781416510871.0	eng	352.0	12509.0	2/7/2006	Gallery Books;
1867	The Big Over Easy (Nursery Crime  #1)	Jasper Fforde	3.94	0143037234	9780143037231.0	eng	383.0	27137.0	7/25/2006	Penguin
1868	The Enneagram Made Easy: Discover the 9 Types of People	Renee Baron/Elizabeth Wagele	3.82	0062510266	9780062510266.0	eng	161.0	1844.0	3/11/1994	HarperSanFrancisco
1869	It's Easy Being Green: A Handbook for Earth-Friendly Living	Crissy Trask/Mike Clelland	3.55	158685772X	9781586857721.0	eng	168.0	330.0	1/23/2006	Gibbs Smith
1870	Le Divorce	Diane Johnson	2.88	0452284481	9780452284487.0	eng	320.0	3602.0	7/1/2003	Plume
1871	Divine Conspiracy: Rediscovering Our Hidden Life in God	Dallas Willard	4.22	0006281141	9780006281146.0	en-US	384.0	52.0	10/5/1998	Fount
1872	The Divine Comedy	Dante Alighieri/John Ciardi	4.07	0451208633	9780451208637.0	eng	895.0	3127.0	5/27/2003	NAL
1873	The Divine Comedy	Dante Alighieri/Allen Mandelbaum/Eugenio Montale	4.07	0679433139	9780679433132.0	eng	798.0	86527.0	8/1/1995	Everyman's Library
1874	Divine	Karen Kingsbury	4.28	141430935X	9781414309354.0	eng	355.0	9043.0	5/17/2007	Tyndale House Publishers
1875	When the Emperor Was Divine	Julie Otsuka	3.73	0141009055	9780141009056.0	en-US	160.0	180.0	1/12/2004	Penguin
1876	Complete Divine (Dungeons & Dragons Edition 3.5)	David Noonan	3.64	0786932724	9780786932726.0	eng	191.0	803.0	5/1/2004	Wizards of the Coast
1877	A Divine Revelation of Hell	Mary K. Baxter/T.L. Lowery	4.18	0883682796	9780883682791.0	eng	208.0	1164.0	1/1/1993	Whitaker House
1878	Boy: Tales of Childhood (Roald Dahl's Autobiography  #1)	Roald Dahl/Quentin Blake	4.1	0141311401	9780141311401.0	eng	176.0	45253.0	4/5/2001	Puffin Books
1879	The Enormous Crocodile	Roald Dahl/Quentin Blake	3.78	0142302457	9780142302453.0	eng	32.0	13986.0	3/24/2003	Puffin
1880	The Magic Finger	Roald Dahl/Quentin Blake	3.68	0141311290	9780141311296.0	eng	67.0	23558.0	4/5/2001	Puffin Books
1881	The Wonderful Story of Henry Sugar and Six More	Roald Dahl	4.14	037581423X	9780375814235.0	eng	240.0	15116.0	9/11/2001	Knopf Books for Young Readers
1882	The Gremlins	Roald Dahl/Artists and Writers Guild/Walt Disney Company/Leonard Maltin	3.44	1593074964	9781593074968.0	eng	56.0	511.0	9/26/2006	Dark Horse Books
1883	Going Solo (Roald Dahl's Autobiography  #2)	Roald Dahl/Quentin Blake	4.08	0141311428	9780141311425.0	eng	209.0	17327.0	4/5/2001	Puffin
1884	Gumbo Ya-Ya: A Collection of Louisiana Folk Tales	Lyle Saxon/Edward Dreyer/Robert Tallant	4.04	0882896458	9780882896458.0	eng	640.0	307.0	5/31/1987	Pelican Publishing
1885	James and the Giant Peach	Roald Dahl/Quentin Blake	4.01	0375814248	9780375814242.0	eng	146.0	328542.0	9/10/2002	Alfred A. Knopf
1886	Danny the Champion of the World	Roald Dahl/Quentin Blake	4.09	0375814256	9780375814259.0	eng	224.0	46753.0	2/12/2002	Knopf Books for Young Readers
1887	My Uncle Oswald	Roald Dahl	3.89	0140055770	9780140055771.0	eng	208.0	8170.0	5/1/1986	Penguin (Non-Classics)
1888	Fantastic Mr. Fox	Roald Dahl/Quentin Blake	4.05	0375822070	9780375822070.0	eng	96.0	83723.0	6/11/2002	Knopf Books for Young Readers
1889	The Giraffe and the Pelly and Me	Roald Dahl/Quentin Blake	3.82	0140568190	9780140568196.0	eng	32.0	17232.0	11/29/2001	Puffin
1890	The Power of Now: A Guide to Spiritual Enlightenment	Eckhart Tolle	4.13	1577314808	9781577314806.0	eng	229.0	159883.0	8/19/2004	New World Library
1891	Wild Things: Four Tales	Douglas Clegg	3.58	1587671565	9781587671562.0	eng	97.0	67.0	10/1/2006	Cemetery Dance Publications
1892	Wild Things (Prowlers Book 1)	Christopher Golden	4.03	074344017X	9780743440172.0	eng	311.0	7.0	4/7/2003	Pocket Books
1893	A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments	David Foster Wallace	4.25	0316925284	9780316925280.0	eng	353.0	27674.0	2/2/1998	Back Bay Books
1894	Oblivion	David Foster Wallace	4.07	0316010766	9780316010764.0	eng	329.0	10633.0	8/30/2005	Back Bay Books
1895	Consider the Lobster and Other Essays	David Foster Wallace	4.23	0316156116	9780316156110.0	eng	343.0	32876.0	12/13/2005	Little  Brown and Company
1896	Brief Interviews with Hideous Men	David Foster Wallace	3.86	034911188X	9780349111889.0	eng	273.0	18335.0	4/1/2000	Abacus
1897	Diabetes Meal Planning Made Easy	Hope S. Warshaw/Warshaw Hope	3.42	1580402518	9781580402514.0	eng	301.0	33.0	10/15/2006	American Diabetes Association
1898	Easy French Reader	R. de Roussy de Sales	3.85	0071428488	9780071428484.0	eng	228.0	297.0	9/17/2003	McGraw-Hill Education
1899	Algebra the Easy Way	Douglas Downing	4.06	0764119729	9780764119729.0	eng	392.0	23.0	1/1/2003	Barrons Educational Series
1900	Easy Riders  Raging Bulls	Peter Biskind	4.12	0684857081	9780684857084.0	eng	512.0	5305.0	4/4/1999	Simon  Schuster
1901	Cloud Atlas	David Mitchell	4.02	0340822783	9780340822784.0	eng	529.0	6985.0	2/21/2005	Sceptre
1902	The Cloud Atlas	Liam Callanan	3.38	0385336950	9780385336956.0	en-GB	368.0	1748.0	8/1/2004	Dial Press
1903	Easy Labor: Every Woman's Guide to Choosing Less Pain and More Joy During Childbirth	William Camann/Kathryn    Alexander	3.45	0345476638	9780345476630.0	eng	311.0	234.0	1/31/2006	Ballantine Books
1904	The McDougall Quick and Easy Cookbook	John A. McDougall/Mary McDougall	4.01	0452276969	9780452276963.0	eng	336.0	308.0	4/1/1999	Plume
1905	American Sign Language The Easy Way	David A. Stewart/Jessalyn Little/Elizabeth     Stewart	3.75	0764134280	9780764134289.0	eng	480.0	34.0	11/1/2006	Barrons Educational Series
1906	Ghostwritten	David Mitchell	4.05	0375724508	9780375724503.0	eng	426.0	20880.0	10/9/2001	Vintage
1907	Romeo & Juliet	William Shakespeare/Alan Durband	3.74	0748702555	9780748702558.0	eng	288.0	179.0	1/1/1993	Nelson Thornes Ltd
1908	Easy Prey (Lucas Davenport  #11)	John Sandford	4.08	0743484185	9780743484183.0	eng	480.0	11676.0	6/1/2004	Simon & Schuster
1909	Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein	Jean Sasson	4.0	0451212924	9780451212924.0	eng	368.0	4208.0	9/7/2004	Berkley Books
1910	Three to Get Deadly (Stephanie Plum  #3)	Janet Evanovich	4.15	0312966091	9780312966096.0	eng	321.0	125114.0	7/15/1998	St. Martin's Press
1911	Smitten (Elsie Hawkins #2)	Janet Evanovich	3.67	0060598875	9780060598877.0	eng	234.0	11968.0	7/25/2006	HarperTorch
1912	Manhunt	Janet Evanovich	3.7	0060598824	9780060598822.0	eng	219.0	12152.0	11/29/2005	HarperTorch
1913	Three Plums In One (Stephanie Plum  #1-3)	Janet Evanovich	4.31	0743216393	9780743216395.0	eng	1016.0	2983.0	4/26/2001	Scribner
1914	Hot Six (Stephanie Plum  #6)	Janet Evanovich	4.19	0312976275	9780312976279.0	eng	336.0	108961.0	6/15/2001	St. Martin's Paperbacks
1915	Amsterdam	Ian McEwan	3.43	0385494246	9780385494243.0	eng	208.0	35998.0	11/2/1999	Anchor Books/Knopf Doubleday Publishing Group
1916	Fodor's Amsterdam (Fodor's Gold Guides)	Fodor's Travel Publications Inc./Sarah Gold	3.43	1400016088	9781400016082.0	eng	288.0	6.0	4/6/2004	Fodor's
1917	The Child in Time	Ian McEwan	3.58	0385497520	9780385497527.0	eng	263.0	8285.0	11/2/1999	Anchor
1918	Enduring Love	Ian McEwan	3.63	0099481243	9780099481249.0	eng	245.0	30776.0	10/28/2004	Vintage
1919	Black Dogs	Ian McEwan	3.44	0385494327	9780385494328.0	eng	149.0	7938.0	12/29/1998	Anchor
1920	The Comfort of Strangers	Ian McEwan	3.41	0679749845	9780679749844.0	eng	128.0	11116.0	11/1/1994	Anchor
1921	And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night	Barbara Bretton/Emilie Rose/Isabel Sharpe	3.57	0373836937	9780373836932.0	eng	279.0	7.0	2/7/2006	Harlequin Anthologies
1922	Las rubias de 5th Avenue	Plum Sykes	3.28	8497935888	9788497935883.0	spa	304.0	5.0	2/28/2005	Debolsillo
1923	Tuesdays with Morrie	Mitch Albom	4.1	0307275639	9780307275639.0	en-US	192.0	5541.0	6/29/2007	Anchor Books
1925	My Sister's Keeper	Mavis Applewater	3.86	097441218X	9780974412184.0	eng	252.0	89.0	3/9/2004	Limitless Corporation
1926	My Sister's Keeper (Gillian Adams  #2)	Nora Kelly	3.7	1890208280	9781890208288.0	eng	228.0	22.0	2/1/2000	Poisoned Pen Press
1927	Their Sisters' Keepers: Women's Prison Reform in America  1830-1930	Estelle B. Freedman	4.27	0472080520	9780472080526.0	eng	272.0	22.0	4/4/1984	University of Michigan Press
1928	Baby's Alphabet	Jean Marzollo/Nancy Sheehan	3.75	0761316434	9780761316435.0	eng	32.0	4.0	8/1/2002	Roaring Brook Press
1929	Welcome to the Monkey House	Kurt Vonnegut Jr./David Strathairn/Maria Tucci/Bill Irwin/Tony    Roberts/Dylan Baker	4.15	0060898712	9780060898717.0	en-US	9.0	61.0	5/23/2006	Caedmon
1930	What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers	Richard Nelson Bolles	3.7	1580087949	9781580087940.0	eng	382.0	4171.0	9/1/2006	Ten Speed Press
1931	You Can Have What You Want: Proven Strategies for Inner and Outer Success	Michael Neill	4.14	1401911838	9781401911836.0	en-US	240.0	21.0	10/15/2006	Hay House
1932	Like Water for Chocolate	Laura Esquivel/Thomas  Christensen/Carol Christensen	3.95	0552995878	9780552995870.0	eng	222.0	283199.0	9/16/1993	Black Swan
1933	Like Water for Chocolate	Laura Esquivel/Yareli Arizmendi	3.95	0739334190	9780739334195.0	eng	0.0	121.0	5/2/2006	Random House Audio
1934	Como agua para chocolate	Laura Esquivel	3.95	0785731237	9780785731238.0	spa	248.0	11.0	6/1/1994	Turtleback Books
1935	The Radicalism of the American Revolution	Gordon S. Wood	4.06	0679736883	9780679736882.0	eng	447.0	4246.0	3/2/1993	Vintage
1936	Emma	Jane Austen/Fiona Stafford	4.0	0141439580	9780141439587.0	eng	474.0	549271.0	5/6/2003	Penguin Books
1937	Prince of Ice (Tale of the Demon World  #3)	Emma Holly	3.99	0425212599	9780425212592.0	en-US	294.0	1335.0	11/7/2006	Berkley Sensation
1938	Emma Lazarus	Esther Schor	3.88	0805242163	9780805242164.0	eng	368.0	30.0	9/5/2006	Schocken
1939	Strange Attractions	Emma Holly	3.68	0425205037	9780425205037.0	en-US	312.0	1221.0	11/1/2005	Berkley Books
1940	The Mermaid Chair	Sue Monk Kidd	3.13	0143036696	9780143036692.0	eng	368.0	68363.0	3/7/2006	Penguin Books
1941	The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine	Sue Monk Kidd	3.95	0061144908	9780061144905.0	en-US	253.0	572.0	12/26/1996	HarperOne
1942	When the Heart Waits: Spiritual Direction for Life's Sacred Questions	Sue Monk Kidd	4.13	0061144894	9780061144899.0	eng	240.0	2366.0	10/11/2016	HarperOne
1943	With Open Hands	Henri J.M. Nouwen/Sue Monk Kidd	4.3	1594710643	9781594710643.0	en-US	125.0	782.0	4/1/2006	Ave Maria Press
1944	Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland	Bryan Sykes	3.86	0393062686	9780393062687.0	eng	320.0	1033.0	12/17/2006	W. W. Norton  Company
1945	Yeah  I Said It	Wanda Sykes	3.71	0743482719	9780743482714.0	en-US	247.0	458.0	9/13/2005	Atria Books
1946	The Seven Daughters Of Eve	Bryan Sykes	3.98	0552152188	9780552152181.0	eng	368.0	153.0	7/1/2002	Corgi
1947	Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add	Charles J. Sykes	3.71	0312148232	9780312148232.0	eng	352.0	169.0	9/15/1996	St. Martin's Griffin
